,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,artist_genres,artist_popularity,track_popularity
391,Electric Feel (Kygo Remix),0.709,0.369,4.0,-13.104,0.0,0.0488,0.238,0.168,0.0704,0.373,102.01,track,0toJeVTW2hHX9qYVmdOpBs,spotify:track:0toJeVTW2hHX9qYVmdOpBs,https://api.spotify.com/v1/tracks/0toJeVTW2hHX9qYVmdOpBs,https://api.spotify.com/v1/audio-analysis/0toJeVTW2hHX9qYVmdOpBs,390649,3.0,Henry Green,"['indie soul', 'vapor soul']",59.0,57.0
392,Oasis (feat. Foxes),0.606,0.67,8.0,-6.807,1.0,0.047,0.138,6.6e-06,0.354,0.212,119.96,track,59JreAiZzOF6pB8nIqEi20,spotify:track:59JreAiZzOF6pB8nIqEi20,https://api.spotify.com/v1/tracks/59JreAiZzOF6pB8nIqEi20,https://api.spotify.com/v1/audio-analysis/59JreAiZzOF6pB8nIqEi20,237920,4.0,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']",87.0,55.0
393,Never Let You Go (feat. John Newman),0.735,0.747,10.0,-4.959,1.0,0.0837,0.0741,0.0,0.103,0.555,123.025,track,6sonAwZ8ruHZVzdAwDYsfk,spotify:track:6sonAwZ8ruHZVzdAwDYsfk,https://api.spotify.com/v1/tracks/6sonAwZ8ruHZVzdAwDYsfk,https://api.spotify.com/v1/audio-analysis/6sonAwZ8ruHZVzdAwDYsfk,232907,4.0,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']",87.0,58.0
394,Prelude,0.475,0.515,0.0,-9.244,1.0,0.0343,0.804,0.0143,0.09,0.165,123.912,track,2LuU1JKTArWiLDQJii5DxC,spotify:track:2LuU1JKTArWiLDQJii5DxC,https://api.spotify.com/v1/tracks/2LuU1JKTArWiLDQJii5DxC,https://api.spotify.com/v1/audio-analysis/2LuU1JKTArWiLDQJii5DxC,411353,3.0,SNBRN,"['bass house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive house', 'tropical house']",61.0,43.0
395,Rewind - Marian Hill Remix,0.738,0.532,7.0,-10.607,1.0,0.373,0.407,0.134,0.114,0.332,171.992,track,6UOxhkOHLqKTgX4s4LcY2C,spotify:track:6UOxhkOHLqKTgX4s4LcY2C,https://api.spotify.com/v1/tracks/6UOxhkOHLqKTgX4s4LcY2C,https://api.spotify.com/v1/audio-analysis/6UOxhkOHLqKTgX4s4LcY2C,161165,4.0,Absofacto,"['indie psych-pop', 'shimmer psych']",66.0,23.0
396,Through the Night,0.562,0.708,5.0,-7.355,1.0,0.04,0.0895,0.324,0.112,0.194,86.988,track,0a8Lhb9l7aUBDfvUIRze4y,spotify:track:0a8Lhb9l7aUBDfvUIRze4y,https://api.spotify.com/v1/tracks/0a8Lhb9l7aUBDfvUIRze4y,https://api.spotify.com/v1/audio-analysis/0a8Lhb9l7aUBDfvUIRze4y,197438,4.0,Toy Box,"['future bass', 'melodic dubstep', 'vapor twitch']",36.0,32.0
397,Stubborn,0.87,0.543,7.0,-10.095,1.0,0.0991,0.211,0.0,0.144,0.475,105.021,track,1MwNrG2oXtLucEhJaI68LK,spotify:track:1MwNrG2oXtLucEhJaI68LK,https://api.spotify.com/v1/tracks/1MwNrG2oXtLucEhJaI68LK,https://api.spotify.com/v1/audio-analysis/1MwNrG2oXtLucEhJaI68LK,203420,4.0,Daniel Allan,[],44.0,46.0
398,Peace - Acoustic,0.381,0.18,5.0,-11.119,1.0,0.0376,0.906,1.77e-06,0.138,0.163,83.028,track,1HXQLxqUaUbnQx65qzvMV4,spotify:track:1HXQLxqUaUbnQx65qzvMV4,https://api.spotify.com/v1/tracks/1HXQLxqUaUbnQx65qzvMV4,https://api.spotify.com/v1/audio-analysis/1HXQLxqUaUbnQx65qzvMV4,237129,4.0,Alison Wonderland,"['aussietronica', 'edm', 'electra', 'electro house', 'electronic trap', 'electropop', 'escape room', 'indietronica', 'vapor twitch']",63.0,29.0
399,Inevitable,0.532,0.62,11.0,-8.117,1.0,0.0386,0.0566,0.397,0.133,0.0577,116.029,track,26FcLVDzziSbgbjmPYyMZE,spotify:track:26FcLVDzziSbgbjmPYyMZE,https://api.spotify.com/v1/tracks/26FcLVDzziSbgbjmPYyMZE,https://api.spotify.com/v1/audio-analysis/26FcLVDzziSbgbjmPYyMZE,286528,4.0,MEMBA,"['bass trap', 'electronic trap', 'future bass', 'indian edm', 'traprun', 'vapor twitch']",56.0,27.0
400,Ur Perfect I Hate It - Lenno Remix,0.801,0.537,2.0,-7.418,1.0,0.0665,0.0723,0.00579,0.44,0.212,100.074,track,2VmfqHyGhgBhu8TXa9qCOu,spotify:track:2VmfqHyGhgBhu8TXa9qCOu,https://api.spotify.com/v1/tracks/2VmfqHyGhgBhu8TXa9qCOu,https://api.spotify.com/v1/audio-analysis/2VmfqHyGhgBhu8TXa9qCOu,192608,4.0,Mickey Valen,"['alt z', 'bass trap', 'pop edm', 'traprun']",55.0,50.0
401,Lost & In Love (with The Griswolds),0.664,0.87,2.0,-3.651,1.0,0.0605,0.0661,0.0,0.305,0.579,126.036,track,4NygofUM6dOKStHFHZQdtb,spotify:track:4NygofUM6dOKStHFHZQdtb,https://api.spotify.com/v1/tracks/4NygofUM6dOKStHFHZQdtb,https://api.spotify.com/v1/audio-analysis/4NygofUM6dOKStHFHZQdtb,189103,4.0,Vincent,"['electronic trap', 'electropop', 'future bass', 'pop edm', 'vapor twitch']",56.0,59.0
402,Why,0.66,0.684,0.0,-8.091,1.0,0.0347,0.18,0.766,0.0958,0.103,106.004,track,5aPAaUZP8YvSaZRGfdoLbt,spotify:track:5aPAaUZP8YvSaZRGfdoLbt,https://api.spotify.com/v1/tracks/5aPAaUZP8YvSaZRGfdoLbt,https://api.spotify.com/v1/audio-analysis/5aPAaUZP8YvSaZRGfdoLbt,203774,4.0,Bobby Love,[],43.0,55.0
403,Tables Have Turned - Dillistone Remix,0.754,0.618,6.0,-4.746,0.0,0.253,0.0779,2.08e-05,0.058,0.346,88.055,track,1aB0nYNB35csX9o56pHZ58,spotify:track:1aB0nYNB35csX9o56pHZ58,https://api.spotify.com/v1/tracks/1aB0nYNB35csX9o56pHZ58,https://api.spotify.com/v1/audio-analysis/1aB0nYNB35csX9o56pHZ58,208633,4.0,Ralph,"['electropop', 'indie electropop', 'indie poptimism', 'metropopolis', 'vapor soul']",47.0,38.0
404,Acetone,0.61,0.714,3.0,-8.518,1.0,0.0475,0.423,0.00128,0.126,0.454,157.964,track,4qeidmYMAh6ZC7plRhMSiy,spotify:track:4qeidmYMAh6ZC7plRhMSiy,https://api.spotify.com/v1/tracks/4qeidmYMAh6ZC7plRhMSiy,https://api.spotify.com/v1/audio-analysis/4qeidmYMAh6ZC7plRhMSiy,202040,4.0,Landon Conrath,[],43.0,52.0
405,More - Quiet Storm Version,0.798,0.394,5.0,-9.053,1.0,0.0468,0.675,0.00075,0.114,0.565,124.495,track,6tyRzcM6L2iyNct7oAcqzL,spotify:track:6tyRzcM6L2iyNct7oAcqzL,https://api.spotify.com/v1/tracks/6tyRzcM6L2iyNct7oAcqzL,https://api.spotify.com/v1/audio-analysis/6tyRzcM6L2iyNct7oAcqzL,210653,4.0,Electric Guest,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'shimmer pop', 'vapor soul']",62.0,31.0
406,Out of Town,0.449,0.496,3.0,-7.703,1.0,0.145,0.42,0.00307,0.0942,0.337,90.04,track,7aCwukXTYNaLc0Opi9XdVo,spotify:track:7aCwukXTYNaLc0Opi9XdVo,https://api.spotify.com/v1/tracks/7aCwukXTYNaLc0Opi9XdVo,https://api.spotify.com/v1/audio-analysis/7aCwukXTYNaLc0Opi9XdVo,162662,4.0,Janee,[],41.0,33.0
407,Open (feat. Cailin Russo),0.522,0.326,4.0,-11.877,1.0,0.0325,0.858,1.32e-06,0.305,0.464,140.071,track,1P48tbboGkgiE6HPwguSOO,spotify:track:1P48tbboGkgiE6HPwguSOO,https://api.spotify.com/v1/tracks/1P48tbboGkgiE6HPwguSOO,https://api.spotify.com/v1/audio-analysis/1P48tbboGkgiE6HPwguSOO,212571,4.0,Grady,['indie electropop'],56.0,46.0
408,Skin,0.497,0.747,0.0,-5.455,1.0,0.0704,0.395,0.0,0.0991,0.209,154.052,track,7EtRjxGWJcM0O4kyCJghJ9,spotify:track:7EtRjxGWJcM0O4kyCJghJ9,https://api.spotify.com/v1/tracks/7EtRjxGWJcM0O4kyCJghJ9,https://api.spotify.com/v1/audio-analysis/7EtRjxGWJcM0O4kyCJghJ9,193183,4.0,Manila Killa,"['electropop', 'future bass', 'pop edm', 'vapor twitch']",54.0,44.0
409,Here With U,0.528,0.307,5.0,-14.456,1.0,0.0387,0.505,0.504,0.102,0.231,180.075,track,0ybQSH5KtXbPTcH9JuXEfD,spotify:track:0ybQSH5KtXbPTcH9JuXEfD,https://api.spotify.com/v1/tracks/0ybQSH5KtXbPTcH9JuXEfD,https://api.spotify.com/v1/audio-analysis/0ybQSH5KtXbPTcH9JuXEfD,192928,3.0,Michael Mason,[],19.0,15.0
410,Road to Nowhere,0.768,0.854,8.0,-5.613,0.0,0.0455,0.00262,0.625,0.151,0.0396,120.007,track,3sj1BItNh1DPMdAljvRJJk,spotify:track:3sj1BItNh1DPMdAljvRJJk,https://api.spotify.com/v1/tracks/3sj1BItNh1DPMdAljvRJJk,https://api.spotify.com/v1/audio-analysis/3sj1BItNh1DPMdAljvRJJk,168005,4.0,Escaping Athena,[],9.0,20.0
411,Quantum Physics,0.534,0.334,11.0,-9.88,0.0,0.0896,0.238,1.61e-06,0.628,0.615,91.086,track,4y9OmPdcd9qSECK7Daz588,spotify:track:4y9OmPdcd9qSECK7Daz588,https://api.spotify.com/v1/tracks/4y9OmPdcd9qSECK7Daz588,https://api.spotify.com/v1/audio-analysis/4y9OmPdcd9qSECK7Daz588,158810,4.0,Ruby Waters,[],49.0,54.0
412,Road Warrior,0.793,0.52,1.0,-8.027,1.0,0.0364,0.387,0.000792,0.184,0.531,124.501,track,0sx9zhSNZ0jHGNI1BGgYW4,spotify:track:0sx9zhSNZ0jHGNI1BGgYW4,https://api.spotify.com/v1/tracks/0sx9zhSNZ0jHGNI1BGgYW4,https://api.spotify.com/v1/audio-analysis/0sx9zhSNZ0jHGNI1BGgYW4,192480,4.0,Allan Rayman,"['canadian contemporary r&b', 'modern alternative rock']",56.0,44.0
413,Walk on Water,0.762,0.666,1.0,-5.286,0.0,0.0433,0.0865,0.321,0.0512,0.517,94.959,track,70wfFM6vIlpi1d7o2p5fKF,spotify:track:70wfFM6vIlpi1d7o2p5fKF,https://api.spotify.com/v1/tracks/70wfFM6vIlpi1d7o2p5fKF,https://api.spotify.com/v1/audio-analysis/70wfFM6vIlpi1d7o2p5fKF,164277,4.0,Sembari,[],26.0,17.0
414,Face Turns Blue,0.582,0.544,3.0,-5.297,0.0,0.0269,0.691,0.000199,0.104,0.77,109.872,track,6VZF2c0r8yXaT1SrD66k7m,spotify:track:6VZF2c0r8yXaT1SrD66k7m,https://api.spotify.com/v1/tracks/6VZF2c0r8yXaT1SrD66k7m,https://api.spotify.com/v1/audio-analysis/6VZF2c0r8yXaT1SrD66k7m,253338,4.0,Alë Jay,[],25.0,36.0
415,Pegao A Ti,0.65,0.632,9.0,-6.641,1.0,0.13,0.326,0.000688,0.115,0.624,102.805,track,1epXmd0goFI6htrEfkgA9P,spotify:track:1epXmd0goFI6htrEfkgA9P,https://api.spotify.com/v1/tracks/1epXmd0goFI6htrEfkgA9P,https://api.spotify.com/v1/audio-analysis/1epXmd0goFI6htrEfkgA9P,170680,4.0,Alë Jay,[],25.0,11.0
416,doin' to me,0.635,0.885,11.0,-5.085,0.0,0.388,0.244,1.86e-05,0.117,0.612,80.054,track,0vjnVVe09TEYW4yPXQSxQn,spotify:track:0vjnVVe09TEYW4yPXQSxQn,https://api.spotify.com/v1/tracks/0vjnVVe09TEYW4yPXQSxQn,https://api.spotify.com/v1/audio-analysis/0vjnVVe09TEYW4yPXQSxQn,196949,4.0,Alë Jay,[],25.0,6.0
417,Colours,0.624,0.532,1.0,-7.986,0.0,0.0691,0.823,5.61e-05,0.0712,0.359,104.911,track,7yKTW0Fh9arBDdUbY9xiKi,spotify:track:7yKTW0Fh9arBDdUbY9xiKi,https://api.spotify.com/v1/tracks/7yKTW0Fh9arBDdUbY9xiKi,https://api.spotify.com/v1/audio-analysis/7yKTW0Fh9arBDdUbY9xiKi,182857,4.0,Goth Babe,"['indie rock', 'modern rock', 'vapor soul']",65.0,52.0
418,Milkshake - Remix,0.705,0.713,11.0,-7.716,0.0,0.0636,0.126,0.00214,0.0742,0.53,99.953,track,7vHAxpb7WokhkMZVH0wDNR,spotify:track:7vHAxpb7WokhkMZVH0wDNR,https://api.spotify.com/v1/tracks/7vHAxpb7WokhkMZVH0wDNR,https://api.spotify.com/v1/audio-analysis/7vHAxpb7WokhkMZVH0wDNR,171064,4.0,St Francis Hotel,[],40.0,44.0
419,6pm,0.555,0.436,8.0,-14.964,1.0,0.263,0.29,0.794,0.0936,0.234,114.996,track,5BM3m2141LqyZhYw7u1wrh,spotify:track:5BM3m2141LqyZhYw7u1wrh,https://api.spotify.com/v1/tracks/5BM3m2141LqyZhYw7u1wrh,https://api.spotify.com/v1/audio-analysis/5BM3m2141LqyZhYw7u1wrh,167976,4.0,Who,[],34.0,37.0
420,Overthinking (feat. narou),,,,,,,,,,,,,,,,,0,,Bearcubs,,,
421,You Should Go,0.633,0.511,3.0,-10.383,1.0,0.0466,0.555,0.000197,0.0966,0.235,129.97,track,0OTYrKz6bfiNQbKT4etFn3,spotify:track:0OTYrKz6bfiNQbKT4etFn3,https://api.spotify.com/v1/tracks/0OTYrKz6bfiNQbKT4etFn3,https://api.spotify.com/v1/audio-analysis/0OTYrKz6bfiNQbKT4etFn3,244553,4.0,Portair,[],36.0,23.0
422,Long Shot - Mount Pleasant Remix,0.692,0.756,8.0,-7.305,1.0,0.0424,0.485,0.113,0.159,0.233,116.983,track,52AWuNH7rgcyRdEM0lQzPz,spotify:track:52AWuNH7rgcyRdEM0lQzPz,https://api.spotify.com/v1/tracks/52AWuNH7rgcyRdEM0lQzPz,https://api.spotify.com/v1/audio-analysis/52AWuNH7rgcyRdEM0lQzPz,223590,4.0,Transviolet,"['alt z', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'metropopolis', 'pop', 'vapor soul']",52.0,46.0
423,Balafono,0.84,0.446,0.0,-9.844,1.0,0.0708,0.741,0.885,0.0936,0.362,92.014,track,0vSg3sfYgXG1E4aATu2Pba,spotify:track:0vSg3sfYgXG1E4aATu2Pba,https://api.spotify.com/v1/tracks/0vSg3sfYgXG1E4aATu2Pba,https://api.spotify.com/v1/audio-analysis/0vSg3sfYgXG1E4aATu2Pba,202733,4.0,Hermitude,"['australian dance', 'australian pop', 'downtempo', 'edm', 'escape room']",61.0,20.0
424,It Never Rains,0.726,0.686,4.0,-6.752,1.0,0.0415,0.434,0.0794,0.165,0.369,103.065,track,67URyvNo0ymOlShJB9JclN,spotify:track:67URyvNo0ymOlShJB9JclN,https://api.spotify.com/v1/tracks/67URyvNo0ymOlShJB9JclN,https://api.spotify.com/v1/audio-analysis/67URyvNo0ymOlShJB9JclN,149517,4.0,GEO,[],35.0,46.0
425,Euphoria (feat. Travis Scott & Kaash Paige),0.584,0.306,9.0,-8.401,0.0,0.0271,0.52,0.0,0.12,0.096,70.022,track,13QU8HBEBaSTZGq1HzQe9S,spotify:track:13QU8HBEBaSTZGq1HzQe9S,https://api.spotify.com/v1/tracks/13QU8HBEBaSTZGq1HzQe9S,https://api.spotify.com/v1/audio-analysis/13QU8HBEBaSTZGq1HzQe9S,216004,4.0,Don Toliver,"['rap', 'trap']",85.0,69.0
426,No Idea - Dj Purpberry Chopped and Screwed,0.682,0.443,2.0,-10.787,0.0,0.0554,0.596,0.00539,0.266,0.582,99.891,track,3PEwQ1uaMwg0ehoTeVm7Yq,spotify:track:3PEwQ1uaMwg0ehoTeVm7Yq,https://api.spotify.com/v1/tracks/3PEwQ1uaMwg0ehoTeVm7Yq,https://api.spotify.com/v1/audio-analysis/3PEwQ1uaMwg0ehoTeVm7Yq,195573,4.0,Don Toliver,"['rap', 'trap']",85.0,69.0
427,Woke Up Late (feat. Hailee Steinfeld),0.698,0.66,2.0,-5.429,0.0,0.083,0.043,0.0,0.186,0.351,119.214,track,4oPWkP9zQ5ANBbfdHGOvKF,spotify:track:4oPWkP9zQ5ANBbfdHGOvKF,https://api.spotify.com/v1/tracks/4oPWkP9zQ5ANBbfdHGOvKF,https://api.spotify.com/v1/audio-analysis/4oPWkP9zQ5ANBbfdHGOvKF,181827,4.0,Drax Project,"['australian pop', 'nz pop']",66.0,62.0
428,Prefer,0.567,0.628,6.0,-5.719,1.0,0.125,0.158,0.0,0.0837,0.852,139.755,track,3qy6xnRHlV9nEgerfgF9By,spotify:track:3qy6xnRHlV9nEgerfgF9By,https://api.spotify.com/v1/tracks/3qy6xnRHlV9nEgerfgF9By,https://api.spotify.com/v1/audio-analysis/3qy6xnRHlV9nEgerfgF9By,172707,3.0,Drax Project,"['australian pop', 'nz pop']",66.0,32.0
429,Smart Love,0.889,0.481,0.0,-10.064,1.0,0.0855,0.328,0.0,0.107,0.753,130.011,track,5jjeqst2BplvJFL6HA966e,spotify:track:5jjeqst2BplvJFL6HA966e,https://api.spotify.com/v1/tracks/5jjeqst2BplvJFL6HA966e,https://api.spotify.com/v1/audio-analysis/5jjeqst2BplvJFL6HA966e,157573,4.0,Drax Project,"['australian pop', 'nz pop']",66.0,48.0
430,Relax,0.922,0.551,10.0,-7.99,1.0,0.0659,0.14,0.0,0.098,0.605,120.051,track,65cDT3AmtZLgaKtiNMOYwu,spotify:track:65cDT3AmtZLgaKtiNMOYwu,https://api.spotify.com/v1/tracks/65cDT3AmtZLgaKtiNMOYwu,https://api.spotify.com/v1/audio-analysis/65cDT3AmtZLgaKtiNMOYwu,177880,4.0,Drax Project,"['australian pop', 'nz pop']",66.0,30.0
431,Natural Selection,0.68,0.711,0.0,-3.809,0.0,0.0861,0.299,0.0,0.449,0.603,136.818,track,20bkFpRphvtLtj5p9vJ491,spotify:track:20bkFpRphvtLtj5p9vJ491,https://api.spotify.com/v1/tracks/20bkFpRphvtLtj5p9vJ491,https://api.spotify.com/v1/audio-analysis/20bkFpRphvtLtj5p9vJ491,164747,4.0,Drax Project,"['australian pop', 'nz pop']",66.0,22.0
432,Brain,0.476,0.681,1.0,-5.9,0.0,0.445,0.139,0.0,0.731,0.5,94.782,track,6suiQUYsMJRuRdlGgFTfsn,spotify:track:6suiQUYsMJRuRdlGgFTfsn,https://api.spotify.com/v1/tracks/6suiQUYsMJRuRdlGgFTfsn,https://api.spotify.com/v1/audio-analysis/6suiQUYsMJRuRdlGgFTfsn,159493,3.0,Drax Project,"['australian pop', 'nz pop']",66.0,24.0
433,"Fantasy Wildcards + Cook Holdout, Rebuild Tips - Fantasy Football Podcast",,,,,,,,,,,,episode,272MSU7KB3mVBlRnxyhdg9,,,,0,,Fantasy Footballers - Fantasy Football Podcast,podcast,,
434,Roses Remix (feat. Future),0.941,0.463,8.0,-5.993,1.0,0.113,0.0247,5.53e-05,0.192,0.312,127.003,track,1KyZ4rUiW2lkqGNLQYKpcC,spotify:track:1KyZ4rUiW2lkqGNLQYKpcC,https://api.spotify.com/v1/tracks/1KyZ4rUiW2lkqGNLQYKpcC,https://api.spotify.com/v1/audio-analysis/1KyZ4rUiW2lkqGNLQYKpcC,187898,4.0,SAINt JHN,"['melodic rap', 'rap', 'slap house']",80.0,65.0
435,Everything Could Change,0.808,0.69,9.0,-6.451,1.0,0.0539,0.568,1.48e-05,0.0645,0.671,109.024,track,4fVUKuBzExsYla1xPnsgQ6,spotify:track:4fVUKuBzExsYla1xPnsgQ6,https://api.spotify.com/v1/tracks/4fVUKuBzExsYla1xPnsgQ6,https://api.spotify.com/v1/audio-analysis/4fVUKuBzExsYla1xPnsgQ6,194686,4.0,Pin Up,[],0.0,1.0
436,"Keep/Trade/Cut + Hype Train, Excuse Wagons - Fantasy Football Podcast",,,,,,,,,,,,episode,2GGRw6eRV4HIOe0pZ5H9vg,,,,0,,Fantasy Footballers - Fantasy Football Podcast,podcast,,
437,Tarzan,0.589,0.813,0.0,-5.617,0.0,0.0493,0.0126,0.317,0.23,0.18,129.968,track,0duu0iThCazFIbHRq2B0Er,spotify:track:0duu0iThCazFIbHRq2B0Er,https://api.spotify.com/v1/tracks/0duu0iThCazFIbHRq2B0Er,https://api.spotify.com/v1/audio-analysis/0duu0iThCazFIbHRq2B0Er,150707,4.0,Armin van Buuren,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",79.0,50.0
438,Break My Heart - Solardo Remix,,,,,,,,,,,,,,,,,0,,Dua Lipa,,,
439,Tomorrow (feat. 433),0.661,0.942,10.0,-3.75,0.0,0.282,0.00607,0.44,0.0778,0.203,127.947,track,0uH5ORp6Ai5PP0SUofxoc7,spotify:track:0uH5ORp6Ai5PP0SUofxoc7,https://api.spotify.com/v1/tracks/0uH5ORp6Ai5PP0SUofxoc7,https://api.spotify.com/v1/audio-analysis/0uH5ORp6Ai5PP0SUofxoc7,165000,4.0,Tiësto,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",88.0,61.0
440,The Last Day,0.332,0.316,2.0,-14.449,1.0,0.0307,0.948,0.944,0.122,0.0723,130.021,track,3B5ojZlJEqgZWRAXeuTZE2,spotify:track:3B5ojZlJEqgZWRAXeuTZE2,https://api.spotify.com/v1/tracks/3B5ojZlJEqgZWRAXeuTZE2,https://api.spotify.com/v1/audio-analysis/3B5ojZlJEqgZWRAXeuTZE2,347667,4.0,City of the Sun,['american post-rock'],53.0,32.0
441,Heroes,0.36,0.23,9.0,-6.947,1.0,0.0335,0.869,0.0,0.104,0.286,122.071,track,6BSnTXlsNB6I7x9WSJi9y6,spotify:track:6BSnTXlsNB6I7x9WSJi9y6,https://api.spotify.com/v1/tracks/6BSnTXlsNB6I7x9WSJi9y6,https://api.spotify.com/v1/audio-analysis/6BSnTXlsNB6I7x9WSJi9y6,208448,4.0,Vera Blue,"['australian indie', 'australian pop']",64.0,55.0
442,Warrior,0.755,0.491,11.0,-5.071,0.0,0.43,0.0681,0.0191,0.123,0.506,111.996,track,5CBCtk5EZfdz7X1Eb6xK1u,spotify:track:5CBCtk5EZfdz7X1Eb6xK1u,https://api.spotify.com/v1/tracks/5CBCtk5EZfdz7X1Eb6xK1u,https://api.spotify.com/v1/audio-analysis/5CBCtk5EZfdz7X1Eb6xK1u,167340,4.0,Aluna,[],65.0,48.0
443,World On Fire,0.618,0.788,8.0,-4.158,1.0,0.0456,0.0874,0.0,0.445,0.436,99.999,track,2FDWA46gNLMDbQKuMve9mB,spotify:track:2FDWA46gNLMDbQKuMve9mB,https://api.spotify.com/v1/tracks/2FDWA46gNLMDbQKuMve9mB,https://api.spotify.com/v1/audio-analysis/2FDWA46gNLMDbQKuMve9mB,184988,4.0,Denis First,['russian edm'],50.0,30.0
444,Expectations (R3HAB Remix),0.709,0.602,8.0,-6.723,1.0,0.184,0.214,0.0,0.0986,0.374,108.033,track,3sJo354zgoxfn6GH8hFBLm,spotify:track:3sJo354zgoxfn6GH8hFBLm,https://api.spotify.com/v1/tracks/3sJo354zgoxfn6GH8hFBLm,https://api.spotify.com/v1/audio-analysis/3sJo354zgoxfn6GH8hFBLm,144444,4.0,Ella Isaacson,[],43.0,46.0
445,Tommy Lee (feat. Post Malone),0.457,0.621,10.0,-5.923,1.0,0.138,0.218,0.0,0.0944,0.634,85.359,track,5QZKcQDp0tCcvMdyqEciBV,spotify:track:5QZKcQDp0tCcvMdyqEciBV,https://api.spotify.com/v1/tracks/5QZKcQDp0tCcvMdyqEciBV,https://api.spotify.com/v1/audio-analysis/5QZKcQDp0tCcvMdyqEciBV,224638,3.0,Tyla Yaweh,"['cali rap', 'melodic rap', 'pop rap', 'rap', 'trap']",73.0,75.0
446,Cloud 9 (feat. Jeremih),0.772,0.873,10.0,-4.147,1.0,0.0798,0.0781,2.92e-06,0.152,0.747,122.019,track,0QDWjstXi64Xsj7yReHc3l,spotify:track:0QDWjstXi64Xsj7yReHc3l,https://api.spotify.com/v1/tracks/0QDWjstXi64Xsj7yReHc3l,https://api.spotify.com/v1/audio-analysis/0QDWjstXi64Xsj7yReHc3l,184036,4.0,Afrojack,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",79.0,49.0
447,All I Need,0.614,0.804,9.0,-7.118,1.0,0.0342,0.0487,0.505,0.167,0.0377,122.021,track,6qyTKkv5D6UYZXSn5UCmos,spotify:track:6qyTKkv5D6UYZXSn5UCmos,https://api.spotify.com/v1/tracks/6qyTKkv5D6UYZXSn5UCmos,https://api.spotify.com/v1/audio-analysis/6qyTKkv5D6UYZXSn5UCmos,191803,4.0,Nora En Pure,"['deep house', 'deep tropical house', 'electra', 'house', 'pop dance', 'progressive house', 'swiss pop', 'tropical house']",68.0,50.0
448,Trap - Rompasso Remix,0.694,0.739,5.0,-5.457,1.0,0.185,0.0225,9.11e-06,0.507,0.222,128.049,track,08pnZCD7bB3voKAA3ShGTw,spotify:track:08pnZCD7bB3voKAA3ShGTw,https://api.spotify.com/v1/tracks/08pnZCD7bB3voKAA3ShGTw,https://api.spotify.com/v1/audio-analysis/08pnZCD7bB3voKAA3ShGTw,168750,4.0,SAINt JHN,"['melodic rap', 'rap', 'slap house']",80.0,59.0
449,Clorox Wipe,0.894,0.571,2.0,-5.629,0.0,0.0681,0.04,0.000503,0.0921,0.884,120.045,track,3SkDCAsph6e4ExoUQ1dVW0,spotify:track:3SkDCAsph6e4ExoUQ1dVW0,https://api.spotify.com/v1/tracks/3SkDCAsph6e4ExoUQ1dVW0,https://api.spotify.com/v1/audio-analysis/3SkDCAsph6e4ExoUQ1dVW0,271880,4.0,Chromeo,"['alternative dance', 'dance rock', 'dance-punk', 'filter house', 'new rave', 'nu disco']",61.0,47.0
450,20 Breakout Candidates (Ep. 498),,,,,,,,,,,,episode,1Z7vasYZmhz7207RCuaIjb,,,,0,,FantasyPros - Fantasy Football Podcast,podcast,,
451,La Luz,0.564,0.436,7.0,-14.022,1.0,0.0403,0.045,0.781,0.114,0.378,94.046,track,7DAjE7v6AbwJVhvn48FA0P,spotify:track:7DAjE7v6AbwJVhvn48FA0P,https://api.spotify.com/v1/tracks/7DAjE7v6AbwJVhvn48FA0P,https://api.spotify.com/v1/audio-analysis/7DAjE7v6AbwJVhvn48FA0P,303120,4.0,City of the Sun,['american post-rock'],53.0,36.0
452,Young Folks,0.731,0.482,0.0,-10.771,1.0,0.0291,0.796,0.945,0.0788,0.225,125.999,track,3xSB3CRtQBcuAz63Wu6Tra,spotify:track:3xSB3CRtQBcuAz63Wu6Tra,https://api.spotify.com/v1/tracks/3xSB3CRtQBcuAz63Wu6Tra,https://api.spotify.com/v1/audio-analysis/3xSB3CRtQBcuAz63Wu6Tra,284286,4.0,City of the Sun,['american post-rock'],53.0,47.0
453,While We Are Young,0.594,0.74,6.0,-6.959,0.0,0.0324,0.633,0.96,0.111,0.249,107.987,track,2wQlrEWdDVn7yrEOWKq4hH,spotify:track:2wQlrEWdDVn7yrEOWKq4hH,https://api.spotify.com/v1/tracks/2wQlrEWdDVn7yrEOWKq4hH,https://api.spotify.com/v1/audio-analysis/2wQlrEWdDVn7yrEOWKq4hH,233333,4.0,City of the Sun,['american post-rock'],53.0,36.0
